"astro-ph/0510535","Jin He","Jin He","Rational Galaxy Structure and its Disturbance","""Conclusion"" Section added; 6 Figures, totally 24 pages","Electron.J.Theor.Phys.7:361-372,2010",,,"astro-ph physics.gen-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Why is there little dust in elliptical galaxies? Firstly, the universe is
rational and the rationality is the proportional density distribution in any
independent galaxy. Proportion means that the density distribution of stars is
orderly. For example, there are four giants standing in array. Their heights
are A, B, C, D, respectively, and A, B stand in the first row from left to
right, C, D in the second row from left to right. Proportion requires that A
divided by C be equal to B divided by D. Rational structures are smooth 2- (or
3-) dimensional structures, which are either circularly (spherically) symmetric
with respect to the center point, or bilaterally symmetric. Secondly, spiral
galaxy arms are linearly shaped, which are neither circularly symmetric nor
bilaterally symmetric. Therefore, arms are not rational structures. Arm
patterns exist only in spiral galaxies and they are weak compared with the main
disk structure. Therefore, the presence of arm structure is the disturbance to
the rational structure. Because arm patterns exist only in spiral galaxies and
only spiral galaxies present dust, I come to the critical answer to the above
question: any disturbance to rational structure produces cosmic dust. From now
on we call the disturbance to rational structure the cosmic impulse. Therefore,
the universe is originated not only rationally but also impulsively.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 19:56:00 GMT""},{""version"":""v2"",""created"":""Wed, 19 Oct 2005 20:01:20 GMT""},{""version"":""v3"",""created"":""Thu, 16 Feb 2006 15:59:15 GMT""},{""version"":""v4"",""created"":""Thu, 15 May 2008 20:07:43 GMT""},{""version"":""v5"",""created"":""Thu, 7 Aug 2008 04:34:37 GMT""},{""version"":""v6"",""created"":""Fri, 29 Jan 2010 15:43:04 GMT""},{""version"":""v7"",""created"":""Tue, 30 Mar 2010 02:16:33 GMT""},{""version"":""v8"",""created"":""Wed, 18 Aug 2010 16:04:52 GMT""}]","2014-10-13"
"gr-qc/0510091","Christian Pierre","Christian Pierre","A new track for unifying general relativity with quantum field theories",,,,,"gr-qc",,"  In the perspective of unifying quantum field theories with general
relativity,the equations of the internal dynamics of the vacuum and mass
structures of a set of interacting particles are proved to be in one-to-one
correspondence with the equations of general relativity. This leads us to
envisage a high value for the cosmological constant,as expected theoretically.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 21:03:56 GMT""}]","2007-05-23"
"gr-qc/0510092","Joseph Katz","Joseph Katz","Gravitational energy","12 pages. Accepted for publication in Class. Quantum Grav","Class.Quant.Grav.22:5169-5180,2005","10.1088/0264-9381/22/23/016",,"gr-qc",,"  Observers at rest in a stationary spacetime flat at infinity can measure
small amounts of rest-mass+internal energies+kinetic energies+pressure energy
in a small volume of fluid attached to a local inertial frame. The sum of these
small amounts is the total ""matter energy"" for those observers. The total
mass-energy minus the matter energy is the binding gravitational energy.
  Misner, Thorne and Wheeler evaluated the gravitational energy of a
spherically symmetric static spacetime. Here we show how to calculate
gravitational energy in any static and stationary spacetime for isolated
sources with a set of observers at rest.
  The result of MTW is recovered and we find that electromagnetic and
gravitational 3-covariant energy densities in conformastatic spacetimes are of
opposite signs. Various examples suggest that gravitational energy is negative
in spacetimes with special symmetries or when the energy-momentum tensor
satisfies usual energy conditions.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 07:13:51 GMT""}]","2009-11-11"
"gr-qc/0510093","Charles Hellaby","Charles Hellaby and Andrzej Krasinski","Alternative Methods of Describing Structure Formation in the
  Lemaitre-Tolman Model","Accepted by Phys Rev D. RevTeX 4, 13 pages, no figures. Part of a
  series: gr-qc/0106096, gr-qc/0303016, gr-qc/0309119. Replacement contains
  very minor corrections","Phys.Rev.D73:023518,2006","10.1103/PhysRevD.73.023518",,"gr-qc",,"  We describe several new ways of specifying the behaviour of Lemaitre-Tolman
(LT) models, in each case presenting the method for obtaining the LT arbitrary
functions from the given data, and the conditions for existence of such
solutions. In addition to our previously considered `boundary conditions', the
new ones include: a simultaneous big bang, a homogeneous density or velocity
distribution in the asymptotic future, a simultaneous big crunch, a
simultaneous time of maximal expansion, a chosen density or velocity
distribution in the asymptotic future, only growing or only decaying
fluctuations. Since these conditions are combined in pairs to specify a
particular model, this considerably increases the possible ways of designing LT
models with desired properties.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 07:49:08 GMT""},{""version"":""v2"",""created"":""Tue, 1 Nov 2005 08:57:07 GMT""}]","2008-11-26"
"gr-qc/0510094","Morteza Mohseni","Morteza Mohseni","Charged particles with spin in a gravitational wave and a uniform
  magnetic field","to appear in Int. J. Mod. Phys. D","Int.J.Mod.Phys.D15:121-130,2006","10.1142/S0218271806007596",,"gr-qc",,"  We study the motion of a pseudo-classical charged particle with spin in the
space-time of a gravitational pp wave in the presence of a uniform magnetic
field.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 08:21:31 GMT""},{""version"":""v2"",""created"":""Thu, 10 Nov 2005 06:25:32 GMT""}]","2010-11-11"
"gr-qc/0510095","Vojt\v{e}ch Pravda","V. Pravda, O. B. Zaslavskii","Curvature tensors on distorted Killing horizons and their algebraic
  classification","21 pages, To appear in Class. Quant. Grav","Class.Quant.Grav.22:5053-5072,2005","10.1088/0264-9381/22/23/009",,"gr-qc hep-th math.DG",,"  We consider generic static spacetimes with Killing horizons and study
properties of curvature tensors in the horizon limit. It is determined that the
Weyl, Ricci, Riemann and Einstein tensors are algebraically special and
mutually aligned on the horizon. It is also pointed out that results obtained
in the tetrad adjusted to a static observer in general differ from those
obtained in a free-falling frame. This is connected to the fact that a static
observer becomes null on the horizon.
  It is also shown that finiteness of the Kretschmann scalar on the horizon is
compatible with the divergence of the Weyl component $\Psi_{3}$ or $\Psi_{4}$
in the freely falling frame. Furthermore finiteness of $\Psi_{4}$ is compatible
with divergence of curvature invariants constructed from second derivatives of
the Riemann tensor.
  We call the objects with finite Krestschmann scalar but infinite $\Psi_{4}$
``truly naked black holes''. In the (ultra)extremal versions of these objects
the structure of the Einstein tensor on the horizon changes due to extra terms
as compared to the usual horizons, the null energy condition being violated at
some portions of the horizon surface. The demand to rule out such divergencies
leads to the constancy of the factor that governs the leading term in the
asymptotics of the lapse function and in this sense represents a formal analog
of the zeroth law of mechanics of non-extremal black holes. In doing so, all
extra terms in the Einstein tensor automatically vanish.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 08:24:46 GMT""}]","2009-11-11"
"hep-ex/0510055","B. Lee Roberts","B.Lee Roberts, Marco Grassi, Akira Sato","Intense Muon Physics Working Group Summary","WG4 Summary Talk, NuFact05, Frascati, 8 pages, 8 figures",,"10.1016/j.nuclphysbps.2006.02.023",,"hep-ex",,"  The intense muon beams which will be available at a neutrino factory provide
a unique opportunity for searching for physics beyond the standard model, both
in lepton flavor violation and in the search for a permanent electric dipole
moment for the muon. Other experiments which can use intense muon beams will
also be possible.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 00:48:24 GMT""}]","2009-11-11"
"hep-ex/0510056","B. Lee Roberts","B. Lee Roberts, representing the E821 and E969 Collaborations","Muon (g-2): Past, Present and Future","Working Group talk at NuFact05, 3 pages, 2 figures",,"10.1016/j.nuclphysbps.2006.02.105",,"hep-ex",,"  The muon (g-2) experiment E821 at the Brookhaven National Laboratory has
achieved a relative precision of $\pm 0.5$ parts per million.
  A new experiment, E969, with scientific approval but not yet funded, aims to
improve this to $\pm 0.2$ ppm. The technique and results from E821 will be
described, and the proposed improvements for E969 will be discussed.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 01:09:29 GMT""}]","2009-11-11"
"hep-ex/0510057","Sergei Chekanov V.","S.Chekanov (for the H1 and ZEUS Collaborations)","Results of the searches for pentaquarks with strangeness in DIS at HERA","5 pages, 6 eps figures, Proceedings of the International Europhysics
  Conference on High-Energy Physics (July 21-27, 2005) Lisboa, Portugal","PoS HEP2005:086,2006",,"ANL-HEP-CP-05-105","hep-ex",,"  The K0s-p invariant mass spectrum was reconstructed in several kinematic
regions with the main emphasis on the studies of the production mechanism of
the Theta+ candidate recently observed by ZEUS. The candidate Theta+ signal was
found to be produced predominantly in the forward hemisphere in the laboratory
frame. This is unlike the case for the Lambda(1520) or the Lambda(c), and
indicates that the Theta+ may have an unusual production mechanism related to
proton-remnant fragmentation. H1 does not observe a signal and sets an upper
limit at 95% C.L. which does not exclude the ZEUS observation.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 14:50:48 GMT""}]","2014-11-17"
"hep-lat/0510089","James Zanotti","M. G\""ockeler, R. Horsley, D. Pleiter, P.E.L. Rakow, A. Sch\""afer, G.
  Schierholz, W. Schroers and J.M. Zanotti","Second moment of the pion's distribution amplitude","6 pages, 5 figures, 1 table. To appear in: Procs. of the Workshop on
  Light-Cone QCD and Nonperturbative Hadron Physics 2005 (LC 2005), Cairns,
  Australia, 2005","Nucl.Phys.Proc.Suppl.161:69-74,2006","10.1016/j.nuclphysbps.2006.08.064","DESY 05-210, Edinburgh 2005/17","hep-lat hep-ph",,"  We present preliminary results from the QCDSF/UKQCD collaborations for the
second moment of the pion's distribution amplitude with two flavours of
dynamical fermions. We use nonperturbatively determined renormalisation
coefficients to convert our results to the MSbar scheme at 5 GeV^2. Employing a
linear chiral extrapolation from our large pion masses >550 MeV, we find
<xi^2>=0.281(28), leading to a value of a_2=0.236(82) for the second Gegenbauer
moment.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 16:39:07 GMT""}]","2008-11-26"
"hep-lat/0510090","Valentina Porretti","V.Gimenez, V.Lubicz, F. Mescia, V.Porretti, J.Reyes","Operator product expansion and quark condensate from LQCD in coordinate
  space","6 pp. Talk given at the 23rd International Symposium on Lattice Field
  Theory: Lattice 2005, Trinity College, Dublin, Ireland, 25-30 July 2005","PoS LAT2005 (2005) 081",,,"hep-lat",,"  We perform an exploratory study of the operator product expansion of the
quark propagator on the lattice at short distance in coordinate space. This
permits a simple determination of the quark condensate, <qq>^MS(2 GeV)=(-265\pm
5\pm 22 MeV)^3, and of the renormalization constant of the quark field, Z^MS(2
GeV)=0.871 \pm 0.003 \pm 0.020. This new method also provides a remarkable
non-perturbative test of the OPE predictions at short distance in QCD.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 10:03:29 GMT""}]","2007-05-23"
"hep-lat/0510091","Stefano Capitani","Stefano Capitani","Perturbative renormalization of the first moment of structure functions
  for domain-wall QCD","REVTeX 4, 12 pages, 1 figure; changes in the final paragraphs of
  sections 1 and 5 concerning comparisons with previous results, plus
  correction of minor typos; final version, accepted for publication in
  Physical Review D","Phys.Rev. D73 (2006) 014505","10.1103/PhysRevD.73.014505",,"hep-lat",,"  Using the domain-wall formulation of lattice fermions, we have computed the
one-loop renormalization factors of one-link operators which measure the first
nontrivial moment of the unpolarized, polarized and transversity structure
functions, in the flavor nonsinglet sector. The knowledge of these factors is
necessary in order to extract physical numbers from domain-wall Monte Carlo
simulations of parton distributions.
  We have automated the perturbative calculations by developing suitable FORM
codes. The results show that in many instances the total renormalization
factors are almost equal to one, and that hence the corresponding operators
are, for the appropriate values of the Dirac mass $M$ and the coupling $g_0$,
practically unrenormalized.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 12:52:25 GMT""},{""version"":""v2"",""created"":""Thu, 12 Jan 2006 14:20:53 GMT""}]","2009-11-11"
"hep-lat/0510092","Michele Della Morte","Michele Della Morte and Magdalena Luz","Cutoff effects of Wilson fermions in the absence of spontaneous chiral
  symmetry breaking","8 pages, 2 figures. Eq. 9 corrected, accepted for publication in
  Physics Letters B","Phys.Lett. B632 (2006) 663-666","10.1016/j.physletb.2005.11.036",,"hep-lat",,"  We simulate two dimensional QED with two degenerate Wilson fermions and
plaquette gauge action. As a consequence of the Mermin-Wagner theorem, in the
continuum limit chiral symmetry is realized a la Wigner. This property affects
also the size of the cutoff effects. That can be understood in view of the fact
that the leading lattice artifacts are described, in the continuum Symanzik
effective theory, by chirality breaking terms. In particular, vacuum
expectation values of non-chirality-breaking operators are expected to be O(a)
improved in the chiral limit. We provide a numerical confirmation of this
expectation by performing a scaling test.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 13:48:40 GMT""},{""version"":""v2"",""created"":""Mon, 14 Nov 2005 14:48:06 GMT""}]","2009-11-11"
"hep-ph/0510241","Christian Bauer","Christian W. Bauer, Ira Z. Rothstein and Iain W. Stewart","SCET Analysis of B -> K pi, B -> K Kbar, and B -> pi pi Decays","Added one relation for B->KK decays in the SU(3) limit. Added some
  references. Results and conclusions unchanged. 23 pages, 4 figures","Phys.Rev.D74:034010,2006","10.1103/PhysRevD.74.034010","MIT-CTP 3688, LBNL-58941, CMU-TH-05-08","hep-ph",,"  B -> K pi and related decays are studied in the heavy quark limit of QCD
using the soft collinear effective theory (SCET). We focus on results that
follow solely from integrating out the scale mb, without expanding the
amplitudes for the physics at smaller scales such as alphas(sqrt{Epi
LambdaQCD}). The reduction in the number of hadronic parameters in SCET leads
to multiple predictions without the need of SU(3). We find that the
CP-asymmetry in $B^-\to pi^0 K^-$ should have a similar magnitude and the same
sign as the well measured asymmetry in $\bar B^0 \to\pi^+ K^-$. Our prediction
for Br(K^+\pi^-) exceeds the current experimental value at the 2 sigma level.
We also use our results to determine the corrections to the Lipkin and
CP-asymmetry sum rules in the standard model and find them to be quite small,
thus sharpening their utility as a tool to look for new physics.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 19:16:51 GMT""},{""version"":""v2"",""created"":""Sat, 3 Dec 2005 18:03:06 GMT""}]","2008-11-26"
"hep-ph/0510255","Gilberto Tavares-Velasco","J. Montano, F. Ramirez-Zavaleta, G. Tavares-Velasco, J. J. Toscano","Electric dipole and magnetic quadrupole moments of the $W$ boson via a
  CP-violating $HWW$ vertex in effective Lagrangians","7 pages, 6 figures, REVTEX style","Phys.Rev.D72:115009,2005","10.1103/PhysRevD.72.115009",,"hep-ph",,"  The possibility of nonnegligible $W$ electric dipole ($\widetilde{\mu}_W$)
and magnetic quadrupole ($\widetilde{Q}_W$) moments induced by the most general
$HWW$ vertex is examined via the effective Lagrangian technique. It is assumed
that new heavy fermions induce an anomalous CP-odd component of the $HWW$
vertex, which can be parametrized by an $SU_L(2)\times U_Y(1)$-invariant
dimension-six operator. This anomalous contribution, when combined with the
standard model CP-even contribution, lead to CP-odd electromagnetic properties
of the $W$ boson, which are characterized by the form factors $\Delta
\widetilde{\kappa}$ and $\Delta \widetilde{Q}$. It is found that $\Delta
\widetilde{\kappa}$ is divergent, whereas $\Delta \widetilde{Q}$ is finite,
which reflects the fact that the latter cannot be generated at the one-loop
level in any renormalizable theory. Assuming reasonable values for the unknown
parameters, we found that $\widetilde{\mu}_W\sim 3-6\times 10^{-21}$ e-cm,
which is eight orders of magnitude larger than the SM prediction and close to
the upper bound derived from the neutron electric dipole moment. The estimated
size of the somewhat less-studied $\widetilde{Q}_W$ moment is of the order of
$-10^{-36}$ e-cm^2, which is fifteen orders of magnitude above the SM
contribution.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 16:42:28 GMT""}]","2014-11-18"
"hep-ph/0510256","Lisa L. Everett","Lisa L. Everett","Viewing Lepton Mixing through the Cabibbo Haze","References added, minor typos fixed","Phys.Rev.D73:013011,2006","10.1103/PhysRevD.73.013011","UFIFT-HEP-05-27","hep-ph",,"  We explore the hypothesis that the Cabibbo angle is an expansion parameter
for lepton as well as quark mixing. Cabibbo effects are deviations from zero
mixing for the quarks but are deviations from unknown mixings for the leptons,
such that lepton mixing is veiled by a Cabibbo haze. We present a systematic
classification of parametrizations and catalog the leading order Cabibbo
effects. We find that the size of the CHOOZ angle is not always correlated with
the observability of CP violation. This phenomenological approach has practical
merit both as a method for organizing top-down flavor models and as a guideline
for planning future experiments.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 19:58:19 GMT""},{""version"":""v2"",""created"":""Sat, 12 Nov 2005 18:08:27 GMT""}]","2014-11-18"
"hep-ph/0510257","Heather E. Logan","Vernon Barger, Wai-Yee Keung, Heather E. Logan, Gabe Shaughnessy, and
  Adam Tregre","Neutralino annihilation beyond leading order","17 pages, 7 figures. v2: added refs and discussion of present-day
  neutralino annihilation. v3: PLB version","Phys.Lett.B633:98-105,2006","10.1016/j.physletb.2005.11.062","MADPH-05-1443","hep-ph",,"  High-precision measurements of the relic dark matter density and the
calculation of dark matter annihilation branching fractions in the sun or the
galactic halo today motivate the computation of the neutralino annihilation
cross section beyond leading order. We consider neutralino annihilation via
squark exchange and parameterize the effective annihilation vertex as a
dimension-six operator suppressed by two powers of the squark mass and related
to the divergence of the axial vector current of the final-state quarks. Since
the axial vector current is conserved at tree level in the limit of massless
quarks, this dimension-six operator contains a suppression by the quark mass.
The quark mass suppression can be lifted in two ways: (1) by corrections to the
dimension-six operator involving the anomalous triangle diagram, and (2) by
going to dimension-eight. We address the first of these possibilities by
evaluating the anomalous triangle diagram, which contributes to neutralino
annihilation to gluon pairs. We relate the triangle diagram via the anomaly
equation to the decay of a pseudoscalar into two gluons and use the
Adler-Bardeen theorem to extract the next-to-leading order (NLO) QCD
corrections to chi chi --> gg from the known corrections to pseudoscalar decay.
The strong dependence of the dominant chi chi --> q qbar cross section on the
relative velocity of the neutralinos makes these NLO corrections unimportant at
chi decoupling but significant today.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 20:02:02 GMT""},{""version"":""v2"",""created"":""Mon, 31 Oct 2005 18:28:23 GMT""},{""version"":""v3"",""created"":""Fri, 18 Nov 2005 20:12:34 GMT""}]","2009-09-01"
"hep-ph/0510258","Cheuk-Yin Wong","Cheuk-Yin Wong (ORNL & UT)","Quantum Treatment of the Multiple Scattering and Collective Flow in
  Intensity Interferometry","6 pages, in LaTex, to be published in the Proceedings of the Workshop
  on Particle Correlations and Femtoscopy, Kromeriz, Czech Republic, August
  15-17, 2005","AIP Conference Proceedings, Volume 828, Edited by V. Simak et al.,
  pages 617-622 (2006).","10.1063/1.2197478",,"hep-ph nucl-th quant-ph",,"  We apply the path-integral method to study the multiple scattering and
collective flow in intensity interferometry in high-energy heavy-ion
collisions. We show that the Glauber model and eikonal approximation in an
earlier quantum treatment are special examples of the more general
path-integral method. The multiple scattering and collective flow lead
essentially to an initial source at a shifted momentum, with a multiple
collision absorption factor that depends on the pion absorption cross section
and a phase factor that depends on the deviations of the in-medium particle
momenta from their asymptotic values.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 20:09:23 GMT""}]","2014-11-18"
"hep-ph/0510259","Omar Benhar","O. Benhar, N. Farina, H. Nakamura, M. Sakuda, R. Seki","Lepton-nucleus scattering in the impulse approximation regime","To be published in the Proceedings of NUFACT05 (Nucl. Phys. B,
  Proceedings Supplements)",,"10.1016/j.nuclphysbps.2006.02.111",,"hep-ph nucl-th",,"  We discuss theoretical calculations of electron- and neutrino-nucleus
scattering, carried out using realistic nuclear spectral functions and
including the effect of final state interactions. Comparison between electron
scattering data and the calculated inclusive cross sections off oxygen shows
that the Fermi gas model fails to provide a satisfactory description of the
measured cross sections, and inclusion of nuclear dynamics is needed. The role
of Pauli blocking in charged-current neutrino induced reactions at low $Q^2$ is
also analyzed.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 07:00:12 GMT""}]","2009-11-11"
"hep-ph/0510260","Mikhail Ryzhinskiy M","Ya. A. Berdnikov, V. T. Kim, V. F. Kosmach, M. M. Ryzhinskiy, V. M.
  Samsonov, M. E. Zavatsky","Initial-state nuclear effects in proton-nucleus collisions","6 pages, 6 figures","Eur.Phys.J. A26 (2005) 179-184","10.1140/epja/i2005-10166-3",,"hep-ph",,"  Two important initial-state nuclear effects in hadron-nucleus collisions are
considered. The ratios of inclusive differential cross sections for Drell-Yan
dimuon production are calculated. The calculated results are compared to the
E866 data. It is shown that consideration of multiple soft rescatterings of
incident quarks in nuclei and initial-state quark energy loss effects allow to
get a good agreement between the calculated results and the experimental data.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 09:11:45 GMT""}]","2009-11-11"
"hep-ph/0510261","Sandhya Choubey","Sandhya Choubey, Kamales Kar","Possible violation of the spin-statistics relation for neutrinos:
  checking through future galactic supernova","Discussion on ""pinching"" of Fermi-Dirac spectrum for supernova
  neutrinos added. Version to appear in PLB","Phys.Lett. B634 (2006) 14-22","10.1016/j.physletb.2006.01.041","OUTP-0509P, SINP/TNP/05-26","hep-ph astro-ph hep-ex",,"  We use the detection of neutrinos from a future galactic type-II supernova
event in a water Cerenkov detector like Super-Kamiokande to constrain the
possible violation of spin-statistics by neutrinos resulting in their obeying a
mixed statistics instead of Fermi-Dirac.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 09:48:10 GMT""},{""version"":""v2"",""created"":""Fri, 13 Jan 2006 11:03:46 GMT""}]","2009-11-11"
"hep-ph/0510262","Fulvia de Fazio","F. De Fazio, Th. Feldmann, T. Hurth","Light-cone sum rules: A SCET-based formulation","LaTex, 4 pages, 2 eps figures. Talk given at QCD05, 12th
  International QCD Conference, 4-9th July 2005, Montpellier, France",,,"BARI-TH/05-522; SI-HEP-2005-13; CERN-PH-TH/2005-202; SLAC-PUB-11529","hep-ph",,"  We describe the construction of light-cone sum rules (LCSRs) for exclusive
$B$-meson decays into light energetic hadrons from correlation functions within
soft-collinear effective theory (SCET). As an example, we consider the SCET sum
rule for the $B \to \pi$ transition form factor at large recoil, including
radiative corrections from hard-collinear loop diagrams at first order in the
strong coupling constant.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 09:52:09 GMT""}]","2007-05-23"
"hep-ph/0510263","Alexander D. Mitov","Alexander Mitov","The Heavy Quark Fragmentation Function at NNLO","Based on talks given at the Linear Collider meeting LCWS05, Stanford
  University, April 2005, at the Workshop on LHC/ILC Synergies, SLAC, April
  2005 and at the DIS 2005, Wisconsin, April 2005",,"10.1063/1.2122171",,"hep-ph",,"  We present a general discussion of collider processes with not-completely
inclusive production of heavy flavors. We review the Perturbative Fragmentation
Functions formalism as the appropriate tool for studying such processes and
detail the extension of this formalism at Next-to-Next-to-Leading order. We
conclude that the prospects for the future in this field are bright and at
present are limited by the available experimental data. Hopefully, the future
ILC will be able to fill this gap.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 11:01:33 GMT""}]","2009-11-11"
"hep-ph/0510264","Edmond Iancu","E. Iancu","From high-energy QCD to statistical physics","Invited talk at the XIth International Conference on Elastic and
  Diffractive Scattering, Blois, France, May 15 - 20, 2005; 7 pages, 4 figures",,,"SPhT-T05/164","hep-ph",,"  I discuss recent progress in understanding the high-energy evolution in QCD,
which points towards a remarkable correspondence with the reaction-diffusion
problem of statistical physics. This enables us to determine the asymptotic
behaviour of the scattering amplitudes in QCD.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 12:44:39 GMT""}]","2007-05-23"
"hep-ph/0510265","Edmond Iancu","E. Iancu","Pomerons loops and duality in high energy QCD","Talk presented at the XIth International Conference on Elastic and
  Diffractive Scattering, Blois, France, May 15 - 20, 2005; 4 pages, 3 figures",,,"SPhT-T05/165","hep-ph",,"  I discuss the physical picture underlying the evolution equations with
Pomeron loops recently derived in multicolor QCD at high energy and
qualitatively explain the notion of `self-duality'.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 12:49:12 GMT""}]","2007-05-23"
"hep-ph/0510266","Cyrille Marquet","C. Marquet and C. Royon","Small-x QCD effects in forward-jet and Mueller-Navelet jet production","18 pages, 9 figures, minor changes, published version","Nucl.Phys.B739:131-155,2006","10.1016/j.nuclphysb.2006.01.024",,"hep-ph",,"  We investigate small-x QCD effects in forward-jet production in deep
inelastic scattering in the kinematic regime where the virtuality of the photon
and the transverse momentum of the jet are two hard scales of about the same
magnitude. We show that the data from HERA published by the H1 and ZEUS
collaborations are well described by leading-logarithmic BFKL predictions.
Parametrizations containing saturation effects expected to be relevant at
higher energies also compare well to the present data. We extend our analysis
to Mueller-Navelet jets at the LHC and discuss to what extent this observable
could test these small-x effects and help distinguishing between the different
descriptions.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 12:30:17 GMT""},{""version"":""v2"",""created"":""Tue, 7 Mar 2006 18:27:56 GMT""}]","2008-11-26"
"hep-ph/0510267","Gian Luigi Alberghi","G.L. Alberghi and A. Tronconi","Gauss-Bonnet Brane Cosmology with Radion Stabilization","To be published in Phys.Rev.D, References Added","Phys.Rev. D73 (2006) 027702","10.1103/PhysRevD.73.027702",,"hep-ph astro-ph gr-qc hep-th",,"  We study cosmology in a five-dimensional brane-world with a stabilizing
effective potential for the radion and matter localized on the two branes. We
consider the corrections induced by the Gauss-Bonnet contribution to the total
action performing and expansion around the two possible static solutions up to
second order in the ratio between brane matter energy density and brane
tensions. The Friedmann and acceleration equations on the visible brane are
obtained and discussed.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 12:31:07 GMT""},{""version"":""v2"",""created"":""Tue, 20 Dec 2005 13:35:07 GMT""}]","2009-11-11"
"hep-ph/0510268","Alex Pomarol","Leandro Da Rold and Alex Pomarol","The scalar and pseudoscalar sector in a five-dimensional approach to
  chiral symmetry breaking","17 pages, 5 figures","JHEP 0601 (2006) 157","10.1088/1126-6708/2006/01/157",,"hep-ph",,"  We study the scalar and pseudoscalar sector in a five-dimenional model
describing chiral symmetry breaking. We calculate the scalar and pseudoscalar
two-point correlator, the mass spectrum and interactions. We also obtain the
scalar and pseudoscalar contributions to the coefficients of the chiral
lagrangian and determine the scalar form factor of the pseudo-Goldstone bosons.
Most quantities show a good agreement with QCD.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 13:59:02 GMT""}]","2009-11-11"
"hep-ph/0510269","Takayuki Matsuki","T. Matsuki, T. Morii, K. Sudoh","Solution to Trouble of D_sJ Particles","5 pages, 1 figure, conference talk at Hadron05",,"10.1063/1.2176538","TKU-TH-0501","hep-ph",,"  Recent discovery of D_sJ particles, which are considered to be a great
trouble by experimentalists as well as theorists, had already been resolved by
our potential model proposed some time ago by two of us (T.M. and T.M.), in
which the Hamiltonian and wave functions are expanded in 1/(heavy quark mass)
respecting heavy quark symmetry.
  Using our model, we explain how narrow states like D_sJ can be realized,
predict properties of 0^+ and 1^+ states of B and B_s heavy mesons, and
interpret how global SU(3) symmetry seems to be recovered for these 0^+ and 1^+
heavy mesons.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 15:06:12 GMT""},{""version"":""v2"",""created"":""Sat, 22 Oct 2005 08:42:37 GMT""}]","2009-11-11"
"hep-ph/0510270","Sebastian Sapeta","S.Sapeta","Diffraction at Tevatron and LHC in the Miettinen-Pumplin model","6 pages, 3 figures; Talk presented at the XLV Cracow School of
  Theoretical Physics, Zakopane, Poland, June 3-12, 2005","Acta Phys.Polon. B36 (2005) 3689-3696",,,"hep-ph",,"  The process of soft diffractive dissociation in hadronic collisions is
discussed in the framework of the Miettinen-Pumplin model. A good description
of the data in the ISR-Tevatron energy range is found. Predictions for the
total, elastic and single diffractive cross sections for the LHC are also
presented. The total cross section is expected to be 15% smaller than that
given by Donnachie and Landshoff in the model with soft pomeron. The
diffractive cross section remains constant in the Tevatron-LHC energy range.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 15:01:40 GMT""}]","2007-05-23"
