"astro-ph/0503486","Nikhil Padmanabhan","Nikhil Padmanabhan, Douglas P. Finkbeiner (Princeton)","Detecting Dark Matter Annihilation with CMB Polarization : Signatures
  and Experimental Prospects","13 pages, 8 figures, submitted to PRD","Phys.Rev.D72:023508,2005","10.1103/PhysRevD.72.023508",,"astro-ph hep-th",,"  Dark matter (DM) annihilation during hydrogen recombination (z ~ 1000) will
alter the recombination history of the Universe, and affect the observed CMB
temperature and polarization fluctuations. Unlike other astrophysical probes of
DM, this is free of the significant uncertainties in modelling galactic
physics, and provides a method to detect and constrain the cosmological
abundances of these particles. We parametrize the effect of DM annihilation as
an injection of ionizing energy at a rate e_{dm}, and argue that this simple
""on the spot'' modification is a good approximation to the complicated
interaction of the annihilation products with the photon-electron plasma.
Generic models of DM do not change the redshift of recombination, but change
the residual ionization after recombination. This broadens the surface of last
scattering, suppressing the temperature fluctuations and enhancing the
polarization fluctuations. We use the temperature and polarization angular
power spectra to measure these deviations from the standard recombination
history, and therefore, indirectly probe DM annihilation. (abridged)
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 20:26:19 GMT""}]","2008-11-26"
"hep-ph/0503247","Leonard S. Kisslinger","Ernest M. Henley (Department of Physics, University of Washington,
  Seattle, WA), Mikkel B. Johnson (Los Alamos National Laboratory, Los Alamos,
  NM), Leonard S. Kisslinger (Department of Physics, Carnegie-Mellon
  University, Pittsburgh, PA)","Electromagnetic Field Creation During EWPT Nucleation With MSSM","7 pages, 2 figures",,,,"hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We derive the equations of motion for electroweak MSSM with a right-handed
Stop, from which we derive the equations for the electromagnetic field that
arises from bubble nucleation and collisions during the first order electroweak
phase transition that can occur in this MSSM. Introducing an isospin ansatz we
derive e.o.m. for the electrically charged W fields uncoupled from all other
fields. These serve as the current for the Maxwell-like e.o.m. for the em
field. The resulting electromagnetic field arising during EWPT bubble
nucleation is found. This electromagnetic structure, along with that arising
from bubble collisions, could seed galactic and extra-galactic magnetic fields.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 01:30:23 GMT""},{""version"":""v2"",""created"":""Mon, 13 Mar 2006 18:30:23 GMT""},{""version"":""v3"",""created"":""Wed, 15 Mar 2006 20:26:20 GMT""},{""version"":""v4"",""created"":""Thu, 21 Dec 2006 19:47:25 GMT""},{""version"":""v5"",""created"":""Thu, 31 Jul 2008 23:03:55 GMT""}]","2008-08-01"
"hep-ph/0503248","Brooks Thomas","Brooks Thomas","Requirements to Detect the Monoenergetic Photon Signature of Thermal
  Cold Dark Matter in PeV-Scale Split Supersymmetry","16 pages, 6 figures","Phys.Rev. D72 (2005) 023519","10.1103/PhysRevD.72.023519","MCTP-05-66","hep-ph",,"  Split supersymmetry scenarios with PeV-scale scalar masses circumvent many of
the restrictions on supersymmetry coming from experimental limits on CP
violation, flavor-changing neutral currents, and the Higgs boson mass. We
consider the situation where the LSP is either a Wino or Higgsino and the
majority of its cold dark matter relic density is of thermal origin, in which
case its mass is specified to be 2.3 TeV for a Wino or 1.1 TeV for a Higgsino.
We examine the potential for indirect detection, at present and future
gamma-ray telescopes, of the monoenergetic photon lines that would result from
the annihilation of these particles near the galactic center. We show how the
possibility for detection depends on the precise form of the galactic
dark-matter halo profile and examine what performance attributes a gamma-ray
detector would need in order to register a 5-sigma discovery.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 04:54:06 GMT""}]","2009-11-11"
"hep-ph/0503249","Lianyi He","Lianyi He, Meng Jin and Pengfei Zhuang","Effect of $U_A(1)$ Breaking on Chiral Phase Structure and Pion
  Superfluidity at Finite Isospin Chemical Potential","Talk presented at Conference on Non-Perturbative Quantum Field
  Theory: Lattice and Beyond, Guangzhou, China, Dec.16--18, 2004; v2: error
  corrected","Mod.Phys.Lett.A22:637-643,2007","10.1142/S0217732307023237",,"hep-ph",,"  We investigate the isospin chemical potential effect in the frame of SU(2)
Nambu-Jona-Lasinio model. When the isospin chemical potential is less than the
vacuum pion mass, the phase structure with two chiral phase transition lines
does not happen due to $U_A(1)$ breaking of QCD. When the isospin chemical
potential is larger than the vacuum pion mass, the ground state of the system
is a Bose-Einstein condensate of charged pions.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 06:29:02 GMT""},{""version"":""v2"",""created"":""Sun, 19 Feb 2006 10:57:39 GMT""}]","2010-10-27"
"hep-ph/0503250","Lianyi He","Pengfei Zhuang","Phase Structure of Color Superconductivity","Talk presented at Conference on Non-Perturbative Quantum Field
  Theory: Lattice and Beyond, Guangzhou, China, Dec.16--18, 2004","Mod.Phys.Lett.A22:607-613,2007","10.1142/S0217732307023195",,"hep-ph",,"  We investigate color superconductivity and chiral symmetry restoration at
finite temperature and baryon density in the frame of standard two flavor
Nambu--Jona-Lasinio model. We derive the diquark mass in RPA, discuss its
constraint on the coupling constant in the diquark channel, and find a strong
competition between the two phase transitions when the coupling constant is
large enough.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 07:11:09 GMT""}]","2008-11-26"
"hep-ph/0503251","Masaaki Kuroda","Masaaki Kuroda, Dieter Schildknecht","The energy dependence of the saturation scale in DIS at low x","11 pages in LATEX, misprints corrected","Phys.Lett.B618:84-89,2005","10.1016/j.physletb.2005.04.063","BI-TP 2005/13","hep-ph",,"  Consistency of the previously suggested color-dipole representation of
deep-inelastic scattering (DIS_) and vector-meson production at low x with
DGLAP evolution allows one to predict the exponent of the W^2 dependence of the
saturation scale Lambda_sat^2(W^2) ~ (W^2)^C-2. One finds C_2^theory = 0.27 in
agreement with the model-independent analysis of the experimental data from
HERA on deep-inelastic electron scattering.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 09:42:39 GMT""},{""version"":""v2"",""created"":""Wed, 13 Apr 2005 00:41:01 GMT""},{""version"":""v3"",""created"":""Tue, 26 Apr 2005 02:46:23 GMT""}]","2014-11-18"
"hep-ph/0503252","Marcus Bleicher","M. Bleicher (Franfurt U.), E. Bratkovskaya (Franfurt U.), S. Vogel
  (Franfurt U.), X. Zhu (FIGSS)","Transverse Pressure and Strangeness Dynamics in Relativistic Heavy Ion
  Reactions","Proceedings of Strange Quark Matter 2004","J.Phys. G31 (2005) S709-S716","10.1088/0954-3899/31/6/011",,"hep-ph",,"  Transverse hadron spectra from proton-proton, proton-nucleus and
nucleus-nucleus collisions from 2 AGeV to 21.3 ATeV are investigated within two
independent transport approaches (HSD and UrQMD). For central Au+Au (Pb+Pb)
collisions at energies above $E_{\rm lab}\sim$ 5 AGeV, the measured $K^{\pm}$
transverse mass spectra have a larger inverse slope parameter than expected
from the default calculations. The additional pressure - as suggested by
lattice QCD calculations at finite quark chemical potential $\mu_q$ and
temperature $T$ - might be generated by strong interactions in the early
pre-hadronic/partonic phase of central Au+Au (Pb+Pb) collisions. This is
supported by a non-monotonic energy dependence of $v_2/< p_T>$ in the present
transport model.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 14:15:06 GMT""}]","2009-11-11"
"hep-ph/0503253","Nicolas Matagne SE","N. Matagne, Fl. Stancu","Highly Excited Baryons in Large $N_c$ QCD","10 pages, Prepared for the Workshop ""Three Days of Hadronics
  Physics"", Joint Meeting Heidelberg-Liege-Paris-Rostock, December 16-18, 2004,
  Spa, Belgium, to be published in AIP Proceedings. One reference added",,"10.1063/1.1961039",,"hep-ph",,"  We use the $1/N_c$ expansion of QCD to analyse the spectrum of positive
parity resonances with strangeness $S = 0, -1, -2$ and -3 in the 2--3 GeV mass
region, supposed to belong to the $[\textbf{56},4^+]$ multiplet. The mass
operator is similar to that of $[\textbf{56},2^+]$, previously studied in the
literature. The analysis of the latter is revisited. In the $[\textbf{56},4^+]$
multiplet we find that the spin-spin term brings the dominant contribution and
that the spin-orbit term is entirely negligible in the hyperfine interaction,
in agreement with constituent quark model results. More data are strongly
desirable, especially in the strange sector in order to fully exploit the power
of this approach. We discuss possibilities of extending the calculations to
other excited baryons belonging to the N=2 or the N=4 band.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 15:08:14 GMT""},{""version"":""v2"",""created"":""Fri, 25 Mar 2005 14:03:46 GMT""}]","2009-11-11"
"hep-th/0503175","Antonio Bassetto","A. Bassetto, G. De Pol, A. Torrielli, F. Vian","On the invariance under area preserving diffeomorphisms of
  noncommutative Yang-Mills theory in two dimensions","LaTeX JHEP style, 16 pages, 2 figures","JHEP 0505 (2005) 061","10.1088/1126-6708/2005/05/061","DFPD 05/TH/12, HU-EP-05/12, NORDITA-2005-22","hep-th",,"  We present an investigation on the invariance properties of noncommutative
Yang-Mills theory in two dimensions under area preserving diffeomorphisms.
Stimulated by recent remarks by Ambjorn, Dubin and Makeenko who found a
breaking of such an invariance, we confirm both on a fairly general ground and
by means of perturbative analytical and numerical calculations that indeed
invariance under area preserving diffeomorphisms is lost. However a remnant
survives, namely invariance under linear unimodular tranformations.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 16:29:19 GMT""}]","2009-11-11"
"hep-th/0503176","Ernst Dr. Werner","P. Ullrich (1) and E. Werner (2) ((1) Institut fuer Informatik,
  Technische Universitaet Muenchen, (2) Institut fuer Theoretische Physik,
  Universitaet Regensburg)","On the problem of mass-dependence of the two-point function of the real
  scalar free massive field on the light cone","10 pages, 2 figures","J.Phys. A39 (2006) 6057-6068","10.1088/0305-4470/39/20/029",,"hep-th",,"  We investigate the generally assumed inconsistency in light cone quantum
field theory that the restriction of a massive, real, scalar, free field to the
nullplane $\Sigma=\{x^0+x^3=0\}$ is independent of mass \cite{LKS}, but the
restriction of the two-point function depends on it (see, e.g., \cite{NakYam77,
Yam97}). We resolve this inconsistency by showing that the two-point function
has no canonical restriction to $\Sigma$ in the sense of distribution theory.
Only the so-called tame restriction of the two-point function exists which we
have introduced in \cite{Ull04sub}. Furthermore, we show that this tame
restriction is indeed independent of mass. Hence the inconsistency appears only
by the erroneous assumption that the two-point function would have a
(canonical) restriction to $\Sigma$.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 16:33:40 GMT""}]","2009-11-11"
"hep-th/0503177","Brian Wecht","Amihay Hanany, Pavlos Kazakopoulos, Brian Wecht","A New Infinite Class of Quiver Gauge Theories","29 pages, JHEP","JHEP 0508:054,2005","10.1088/1126-6708/2005/08/054",,"hep-th",,"  We construct a new infinite family of N=1 quiver gauge theories which can be
Higgsed to the Y^{p,q} quiver gauge theories. The dual geometries are toric
Calabi-Yau cones for which we give the toric data. We also discuss the action
of Seiberg duality on these quivers, and explore the different Seiberg dual
theories. We describe the relationship of these theories to five dimensional
gauge theories on (p,q) 5-branes. Using the toric data, we specify some of the
properties of the corresponding dual Sasaki-Einstein manifolds. These theories
generically have algebraic R-charges which are not quadratic irrational
numbers. The metrics for these manifolds still remain unknown.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 17:40:32 GMT""},{""version"":""v2"",""created"":""Thu, 24 Mar 2005 11:11:22 GMT""}]","2010-12-03"
"hep-th/0503178","Zygmunt Lalak","Zygmunt Lalak (Warsaw), Graham G. Ross and Subir Sarkar (Oxford)","Racetrack inflation and assisted moduli stabilisation","17 pages, 6 figures (Latex); Error in v.1 eliminated and improved
  example of modular inflation presented","Nucl.Phys.B766:1-20,2007","10.1016/j.nuclphysb.2006.06.041","CERN-PH-TH/2004-259; OUTP-0502P","hep-th astro-ph hep-ph",,"  We present a model of inflation based on a racetrack model without flux
stabilization. The initial conditions are set automatically through topological
inflation. This ensures that the dilaton is not swept to weak coupling through
either thermal effects or fast roll. Including the effect of non-dilaton fields
we find that moduli provide natural candidates for the inflaton. The resulting
potential generates slow-roll inflation without the need to fine tune
parameters. The energy scale of inflation must be near the GUT scale and the
scalar density perturbation generated has a spectrum consistent with WMAP data.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 17:24:10 GMT""},{""version"":""v2"",""created"":""Mon, 12 Jun 2006 17:50:30 GMT""}]","2008-11-26"
"hep-th/0503179","Carlo Angelantonj","C. Angelantonj, M. Cardella and N. Irges","Scherk-Schwarz Breaking and Intersecting Branes","48 pages, 13 figures","Nucl.Phys. B725 (2005) 115-154","10.1016/j.nuclphysb.2005.07.025","LMU-ASC 21/05, DFTT 07/05, IFUM-829-FT","hep-th",,"  We study the effect of Scherk-Schwarz deformations on intersecting branes.
Non-chiral fermions in any representation of the Chan-Paton gauge group
generically acquire a tree-level mass dependent on the compactification radius
and the brane wrapping numbers. This offers an elegant solution to one of the
long-standing problems in intersecting-brane-world models where the ubiquitous
presence of massless non-chiral fermions is a clear embarrassment for any
attempt to describe the Standard Model of Particle Physics.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 19:14:47 GMT""}]","2010-04-05"
"hep-th/0503180","Michael Gutperle","Eric D'Hoker, Michael Gutperle and D.H. Phong","Two-loop superstrings and S-duality","44 pages, LaTeX, epsfig, 1 figure","Nucl.Phys. B722 (2005) 81-118","10.1016/j.nuclphysb.2005.06.010","UCLA/05/TEP/08","hep-th math.CV",,"  The two-loop contribution to the Type IIB low energy effective action term
$D^4 R^4$, predicted by SL(2,Z) duality, is compared with that of the two-loop
4-point function derived recently in superstring perturbation theory through
the method of projection onto super period matrices. For this, the precise
overall normalization of the 4-point function is determined through
factorization. The resulting contributions to $D^4 R^4$ match exactly, thus
providing an indirect check of SL(2,Z) duality. The two-loop Heterotic low
energy term $D^2F^4$ is evaluated in string perturbation theory; its form is
closely related to the $D^4 R^4$ term in Type II, although its significance to
duality is an open issue.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 18:08:58 GMT""}]","2009-11-11"
"hep-th/0503181","Ronald Fulp","Ronald Fulp","Functionals and the Quantum Master Equation","21 pages, Latex","Int.J.Theor.Phys. 44 (2005) 1599-1616","10.1007/s10773-005-4832-5",,"hep-th math.DG",,"  The quantum master equation is usually formulated in terms of functionals of
the components of mappings from a space-time manifold M into a
finite-dimensional vector space. The master equation is the sum of two terms
one of which is the anti-bracket (odd Poisson bracket) of functionals and the
other is the Laplacian of a functional. Both of these terms seem to depend on
the fact that the mappings on which the functionals act are vector-valued. It
turns out that neither this Laplacian nor the anti-bracket is well-defined for
sections of an arbitrary vector bundle. We show that if the functionals are
permitted to have their values in an appropriate graded tensor algebra whose
factors are the dual of the space of smooth functions on M, then both the
anti-bracket and the Laplace operator can be invariantly defined. Additionally,
one obtains a new anti-bracket for ordinary functionals.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 18:48:04 GMT""}]","2009-11-11"
"hep-th/0503182","L. A. Barreiro","Luiz Antonio Barreiro and Ricardo Medina","5-field terms in the open superstring effective action","42 pages, 2 figures, minor changes of the original version have been
  done","JHEP 0503:055,2005","10.1088/1126-6708/2005/03/055",,"hep-th",,"  Some time ago the bosonic and fermionic 4-field terms of the non-abelian low
energy effective action of the open superstring were obtained, to all order in
$\alpha'$. This was done at tree level by directly generalizing the abelian
case, treated some time before, and considering the known expressions of all
massless superstring 4-point amplitudes (at tree level). In the present work we
obtain the bosonic 5-field terms of this effective action, to all order in
$\alpha'$. This is done by considering the simplified expression of the
superstring 5-point amplitude for massless bosons, obtained some time ago.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 18:49:56 GMT""},{""version"":""v2"",""created"":""Fri, 29 Apr 2005 22:12:48 GMT""}]","2011-07-19"
"hep-th/0503185","Bogdan Stefanski jr.","B. Stefanski, Jr., A.A. Tseytlin","Super spin chain coherent state actions and $AdS_5 \times S^5$
  superstring","33 pages, LaTeX","Nucl.Phys.B718:83-112,2005","10.1016/j.nuclphysb.2005.04.026",,"hep-th",,"  We consider a generalization of the leading-order matching of coherent state
actions for semiclassical states on the super Yang-Mills and the superstring
sides of the AdS/CFT duality to sectors with fermions. In particular, we
discuss the $SU(1|1)$ and $SU(2|3)$ sectors containing states with angular
momentum $J$ in $S^5$ and spin in $AdS_5$. On the SYM side, we start with the
dilatation operator in the $SU(2|3)$ sector having super spin chain Hamiltonian
interpretation and derive the corresponding coherent state action which is
quartic in fermions. This action has essentially the same ``Landau-Lifshitz''
form as the action in the bosonic SU(3) sector with the target space $CP^2$
replaced by the projective superspace $CP^{2|2}$. We then attempt to relate it
to the corresponding truncation of the full $AdS_5 \times S^5$ superstring
action written in a light-cone gauge where it has simple quartic fermionic
structure. In particular, we find that part of the superstring action
describing $SU(1|1)$ sector reduces to an action of a massive two-dimensional
relativistic fermion, with the expansion in the effective coupling
$\lambda/J^2$ being equivalent to a non-relativistic expansion.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 21:49:55 GMT""},{""version"":""v2"",""created"":""Fri, 25 Mar 2005 08:48:09 GMT""},{""version"":""v3"",""created"":""Mon, 28 Mar 2005 15:01:08 GMT""}]","2019-08-17"
"hep-th/0503186","Bibhuti Bhusan Deo","B.B.Deo","Four Dimensional Supergravity from String Theory","9 pages","Int.J.Mod.Phys. A21 (2006) 237-250","10.1142/S0217751X06025365",,"hep-th",,"  A derivation of N=1 supergravity action from string theory is presented.
Starting from a Nambu-Goto bosonic string, matter field is introduced to obtain
a superstring in four dimension. The excitation quanta of this string contain
graviton and the gravitino. Using the principle of equivalence, the action in
curved space time are found and the sum of them is the Deser-Zumino N=1
supergravity action. The energy tensor is Lorentz invariant due to
supersymmetry.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 15:56:51 GMT""}]","2009-11-11"
"math-ph/0503055","Nibaldo Alvarez-Moraga","Nibaldo Alvarez-Moraga","Coherent and squeezed states of quantum Heisenberg algebras","32 pages, 3 figures","J. Phys., A 38 (2005) 2375-2398","10.1088/0305-4470/38/11/005",,"math-ph math.MP",,"  Starting from deformed quantum Heisenberg Lie algebras some realizations are
given in terms of the usual creation and annihilation operators of the standard
harmonic oscillator. Then the associated algebra eigenstates are computed and
give rise to new classes of deformed coherent and squeezed states. They are
parametrized by deformed algebra parameters and suitable redefinitions of them
as paragrassmann numbers. Some properties of these deformed states also are
analyzed.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 16:59:48 GMT""}]","2007-05-23"
"math-ph/0503056","Bruno Nachtergaele","Bruno Nachtergaele and Shannon Starr","Ordering of Energy Levels in Heisenberg Models and Applications","20 pages, contribution for the proceedings of QMATH9, Giens,
  September 2004","in J. Ash and A. Joye (Eds), Mathematical Physics of Quantum
  Mechanics, Selected and Refereed Lectures from QMath9, Lecture Notes in
  Physics 690, Springer Verlag, 2006, pp 149--170","10.1007/3-540-34273-7_13",,"math-ph math.MP",,"  In a recent paper we conjectured that for ferromagnetic Heisenberg models the
smallest eigenvalues in the invariant subspaces of fixed total spin are
monotone decreasing as a function of the total spin and called this property
ferromagnetic ordering of energy levels (FOEL). We have proved this conjecture
for the Heisenberg model with arbitrary spins and coupling constants on a
chain. In this paper we give a pedagogical introduction to this result and also
discuss some extensions and implications. The latter include the property that
the relaxation time of symmetric simple exclusion processes on a graph for
which FOEL can be proved, equals the relaxation time of a random walk on the
same graph. This equality of relaxation times is known as Aldous' Conjecture.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 17:32:33 GMT""}]","2015-06-26"
"math-ph/0503057","Adolfo Malbouisson","L.M. Abreu, C. de Calan, A. P. C. Malbouisson, J.M.C. Malbouisson,
  A.E. Santana","Critical behaviour of the compactified $\lambda \phi^4$ theory","12 pages, no figures","J.Math.Phys. 46 (2005) 012304","10.1063/1.1828589",,"math-ph cond-mat.soft hep-th math.MP",,"  We investigate the critical behaviour of the $N$-component Euclidean $\lambda
\phi^4$ model at leading order in $\frac{1}{N}$-expansion. We consider it in
three situations: confined between two parallel planes a distance $L$ apart
from one another, confined to an infinitely long cylinder having a square
cross-section of area $A$ and to a cubic box of volume $V$. Taking the mass
term in the form $m_{0}^2=\alpha(T - T_{0})$, we retrieve Ginzburg-Landau
models which are supposed to describe samples of a material undergoing a phase
transition, respectively in the form of a film, a wire and of a grain, whose
bulk transition temperature ($T_{0}$) is known. We obtain equations for the
critical temperature as functions of $L$ (film), $A$ (wire), $V$ (grain) and of
$T_{0}$, and determine the limiting sizes sustaining the transition.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 19:56:47 GMT""}]","2009-11-11"
"math/0503496","Bernd Kreussler","Igor Burban, Bernd Kreussler","Derived categories of irreducible projective curves of arithmetic genus
  one","44 pages; minor modifications; to appear in Compositio Math",,,,"math.AG math.RT",,"  We investigate the bounded derived category of coherent sheaves on
irreducible singular projective curves of arithmetic genus one. A description
of the group of exact auto-equivalences and the set of all t-structures of this
category is given. We describe the moduli space of stability conditions, obtain
a complete classification of all spherical objects in this category and show
that the group of exact auto-equivalences acts transitively on them.
Harder-Narasimhan filtrations in the sense of Bridgeland are used as our main
technical tool.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 16:27:53 GMT""},{""version"":""v2"",""created"":""Tue, 14 Feb 2006 16:10:40 GMT""}]","2007-05-23"
"math/0503497","William Desmond Evans","W. D. Evans and M. Solomyak","Smilansky's model of irreversible quantum graphs, I: the absolutely
  continuous spectrum",,,"10.1088/0305-4470/38/21/007",,"math.SP math-ph math.MP",,"  In the model suggested by Smilansky one studies an operator describing the
interaction between a quantum graph and a system of $K$ one-dimensional
oscillators attached at several different points in the graph. The present
paper is the first one in which the case $K>1$ is investigated. For the sake of
simplicity we consider K=2, but our argument is of a general character. In this
first of two papers on the problem, we describe the absolutely continuous
spectrum. Our approach is based upon scattering theory.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 16:45:11 GMT""}]","2009-11-11"
"math/0503498","Gavril Farkas","Gavril Farkas","Syzygies of curves and the effective cone of \bar{M}_g","34 pages; Typos corrected. Version published in Duke Math. J","Duke Math. J. 135 (2006), 53-99.",,,"math.AG",,"  We describe a systematic way of constructing effective divisors on the moduli
space of stable curves of genus g having exceptionally small slope. We prove
that any divisor on \bar{M}_g consisting of curves failing a certain
Green-Lazarsfeld syzygy type condition, provides a counterexample to the
Harris-Morrison Slope Conjecture. These divisors generalize our original
isolated counterexample to the Slope Conjecture which was the divisor on M_{10}
of curves lying on K3 surfaces. We also introduce a new stratification of M_g,
somewhat similar to the classical stratification given by gonality, but where
the analogue of hyperelliptic curves are sections of K3 surfaces. Finally, we
prove that various moduli spaces M_{g,n} with g<23 are of general type.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 16:50:33 GMT""},{""version"":""v2"",""created"":""Tue, 29 Mar 2005 08:21:10 GMT""},{""version"":""v3"",""created"":""Fri, 14 Oct 2005 22:35:40 GMT""},{""version"":""v4"",""created"":""Thu, 16 Feb 2006 18:40:53 GMT""},{""version"":""v5"",""created"":""Thu, 7 Dec 2006 00:24:37 GMT""}]","2007-05-23"
"math/0503499","Gizem Karaali","Gizem Karaali","Super Solutions of the Dynamical Yang-Baxter Equation",,"Revised and final version at: Proc. Amer. Math. Soc. 134 (2006),
  pp.2521-2531",,,"math.QA",,"  We classify super dynamical r-matrices with zero weight, thus extending
earlier results of Etingof and Varchenko to the graded case.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 17:54:41 GMT""}]","2007-05-23"
"math/0503500","Benoit Daniel","Benoit Daniel","Isometric immersions into 3-dimensional homogeneous manifolds","38 pages, 1 figure","Comment. Math. Helv. 82 (2007), no. 1, 87-131",,,"math.DG",,"  We give a necessary and sufficient condition for a 2-dimensional Riemannian
manifold to be locally isometrically immersed into a 3-dimensional homogeneous
manifold with a 4-dimensional isometry group. The condition is expressed in
terms of the metric, the second fundamental form, and data arising from an
ambient Killing field. This class of 3-manifolds includes in particular the
Berger spheres, the Heisenberg space Nil(3), the universal cover of the Lie
group PSL(2,R) and the product spaces S^2 x R and H^2 x R. We give some
applications to constant mean curvature (CMC) surfaces in these manifolds; in
particular we prove the existence of a generalized Lawson correspondence, i.e.,
a local isometric correspondence between CMC surfaces in homogeneous
3-manifolds.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 17:45:50 GMT""}]","2010-03-25"
"math/0503501","Markus Perling","Markus Perling","Resolutions for Equivariant Sheaves over Toric Varieties","preliminary version only; 48 pages, requires packages ams*, graphicx,
  enumerate, xy, epsfig",,,"ICTP preprint IC/2004/59","math.AG math.AC math.CO",,"  In this work we construct global resolutions for general coherent equivariant
sheaves over toric varieties. For this, we use the framework of sheaves over
posets. We develop a notion of gluing of posets and of sheaves over posets,
which we apply to construct global resolutions for equivariant sheaves. Our
constructions give a natural correspondence between resolutions for reflexive
equivariant sheaves and free resolutions of vector space arrangements.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 18:06:05 GMT""}]","2007-05-23"
"math/0503502","Marcus Pivato","Marcus Pivato","Cellular Automata vs. Quasisturmian Shifts","53 pages, 3 figures. To appear in Ergodic Theory and Dynamical
  Systems, 2005",,,,"math.DS",,"  If L=Z^D and A is a finite set, then A^L is a compact space. A cellular
automaton (CA) is a continuous transformation F:A^L--> A^L that commutes with
all shift maps. A quasisturmian (QS) subshift is a shift-invariant subset
obtained by mapping the trajectories of an irrational torus rotation through a
partition of the torus. The image of a QS shift under a CA is again QS. We
study the topological dynamical properties of CA restricted to QS shifts, and
compare them to the properties of CA on the full shift A^L. We investigate
injectivity, surjectivity, transitivity, expansiveness, rigidity,
fixed/periodic points, and invariant measures. We also study `chopping': how
iterating the CA fragments the partition generating the QS shift.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 18:19:28 GMT""}]","2007-05-23"
"math/0503503","Elchanan Mossel","Elchanan Mossel and Ryan O'Donnell and Krzysztof Oleszkiewicz","Noise stability of functions with low influences: invariance and
  optimality",,,,,"math.PR cs.CC math.CO",,"  In this paper we study functions with low influences on product probability
spaces. The analysis of boolean functions with low influences has become a
central problem in discrete Fourier analysis. It is motivated by fundamental
questions arising from the construction of probabilistically checkable proofs
in theoretical computer science and from problems in the theory of social
choice in economics.
  We prove an invariance principle for multilinear polynomials with low
influences and bounded degree; it shows that under mild conditions the
distribution of such polynomials is essentially invariant for all product
spaces. Ours is one of the very few known non-linear invariance principles. It
has the advantage that its proof is simple and that the error bounds are
explicit. We also show that the assumption of bounded degree can be eliminated
if the polynomials are slightly ``smoothed''; this extension is essential for
our applications to ``noise stability''-type problems.
  In particular, as applications of the invariance principle we prove two
conjectures: the ``Majority Is Stablest'' conjecture from theoretical computer
science, which was the original motivation for this work, and the ``It Ain't
Over Till It's Over'' conjecture from social choice theory.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 18:54:38 GMT""},{""version"":""v2"",""created"":""Mon, 23 May 2005 23:54:02 GMT""}]","2007-05-23"
"math/0503504","Marcus Pivato","Marcus Pivato","RealLife: the continuum limit of Larger Than Life cellular automata","22 pages, 3 figures. Final Version","Theoretical Computer Science, 372 (#1), March 2007, pp. 46-68","10.1016/j.tcs.2006.11.019",,"math.DS",,"  Let A:={0,1}. A `cellular automaton' (CA) is a shift-commuting transformation
of A^{Z^D} determined by a local rule. Likewise, a `Euclidean automaton' is a
shift-commuting transformation of A^{R^D} determined by a local rule. `Larger
than Life' (LtL) CA are long-range generalizations of J.H. Conway's Game of
Life CA, proposed by K.M. Evans. We prove a conjecture of Evans: as their
radius grows to infinity, LtL CA converge to a `continuum limit' Euclidean
automaton, which we call `RealLife'. We also show that the `life forms' (fixed
points, periodic orbits, and propagating structures) of LtL CA converge to life
forms of RealLife. Finally we prove a number of existence results for fixed
points of RealLife.
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 19:26:03 GMT""},{""version"":""v2"",""created"":""Thu, 22 Feb 2007 10:11:37 GMT""}]","2007-05-23"
